,FMID,MarketName,Website,Facebook,TwitterHandle,Youtube,OtherMedia,Instagram,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,StateCode,Population
401,1010688,Bandera Farmers Market,http://www.banderafarmersmarket.org/,https://www.facebook.com/pages/Bandera-Farmers-Market/229035860539228,,,,,702 Main St,Bandera,Bandera,Texas,78003,01/01/2014 to 12/31/2014,Thu: 8:00 AM-11:00 AM;,,,,,,,-99.074251,29.727714000000002,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-10-26T11:29:23Z,TX,898.0
402,1008053,Bangor Farmers Market,,https://www.facebook.com/BangorFarmMarket,,,,,Center St. & Monroe St.,Bangor,Van Buren,Michigan,49056,05/10/2013 to 10/25/2013,Fri: 3:00 PM-8:00 PM;,,,,,,,-86.1090777,42.3123539,Local government building grounds,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-04-22T15:23:09Z,MI,1838.0
403,1012081,Bangor Farmers Market,http://www.bangorfarmersmarket.org,www.facebook.com/bangorfarmersmarket,,,,,Corner of Franklin and Harlow Streets,Bangor,Penobscot,Maine,4401,05/01/2016 to 11/20/2016,Sun: 11:00 AM-2:00 PM;,,,,,,,-68.771649,44.8039587,,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,N,N,N,2016-06-28T16:09:57Z,ME,59107.0
407,1004549,Barbour County Community Garden Market,http://www.heartandhandhouse.org,https://www.facebook.com/bccgardenmarket,,,,,106 S. Main St,Philippi,Barbour,West Virginia,26416,01/01/2014 to,Tue: 7:00 AM-5:00 PM;Wed: 7:00 AM-5:00 PM;Thu: 7:00 AM-5:00 PM;Fri: 7:00 AM-5:00 PM;Sat: 7:00 AM-12:00 PM;,,,,,,,-80.036253,39.151808,Other,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,2014-04-03T07:55:26Z,WV,3076.0
409,1008918,Barclays Center,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,,,Flatbush Ave between Atlantic Ave & Pacific St,Brooklyn,New York,New York,11217,07/17/2013 to 11/27/2013,Sat: 8:00 AM-4:00 PM;,,,,,,,-73.951143,40.677963,Other,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-07-24T13:33:47Z,NY,2629150.0
410,1007268,Bardstown Farmers Market,http://www.ces.ca.uky.edu/nelson/bardstownfarmersmarket,https://www.facebook.com/pages/Bardstown-Road-Farmers-Market/103858952056,,,,,East Flaget,Bardstown,Nelson,Kentucky,40004,05/03/2013 to 10/29/2013,Tue: 7:30 AM-12:30 PM;Fri: 7:30 AM-12:30 PM;Sat: 7:30 AM-12:30 PM;,,,,,,,-85.465096,37.810078999999995,Local government building grounds,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,2013-06-27T23:46:32Z,KY,21044.0
411,1008466,Barham Cattle Company & Family Farm,http://www.barnhamcattleco.com,https://www.facebook.com/pages/Barham-Cattle-Company-Family-Farm/253576221378846,,,,,16600 NE 128th Street,Kearney,Clay,Missouri,64060,,,,,,,,,-94.37225,39.325678,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,2013-06-25T15:39:11Z,MO,8834.0
412,1003082,Barker Farmers Market,http://www.VillageofBarker@roadrunner.com,,,,,,"Main St., & Quaker Rd.",Barker,Niagara,New York,14012,06/12/2014 to 08/28/2014,Thu: 5:00 PM-8:00 PM;,,,,,,,-78.55480229999999,43.3301158,Local government building grounds,N,Y,Y,Y,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2014-03-16T17:06:38Z,NY,513.0
413,1018168,Barker's Island Farmers Market,,Barker's Island Farmers' Market,,,,,Hwy 2/53 & Marina Dr.,Superior,Douglas,Wisconsin,54880,05/20/2017 to 10/28/2017,Sat: 9:00 AM-12:00 PM;,,,,,,,-92.068366,46.722303100000005,,Y,Y,N,Y,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,2017-06-20T14:17:57Z,WI,26194.0
418,1018517,Barre Farmer's Market,,https://www.facebook.com/BarreVTFarmersMarket/,,,,,Currier Park,Barre,Washington,Vermont,5641,05/31/2017 to 10/04/2017,Wed: 4:00 PM-7:30 PM;,,,,,,,-72.4975505,44.1970059,,Y,N,N,N,Y,-,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,2017-07-04T10:33:01Z,VT,20735.0
419,1003976,Barren County Regional Farmers' Market,http://www.rebelhome.net/ccrfm.html,,,,,,318 W Washington Ave,Glasgow,Barren,Kentucky,42142,05/02/2014 to 10/31/2014,Tue: 8:00 AM-1:00 PM;Fri: 8:00 AM-1:00 PM;,,,,,,,-85.91528000000001,36.99604,Healthcare Institution,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,2014-03-18T11:41:08Z,KY,13891.0
425,1006001,Bartel Pritchard Square Greenmarket,http://www.grownyc.org/greenmarket,,,,,,"Prospect Park West & 16th St., inside park entance",Brooklyn,Kings,New York,,,Wed: 8:00 AM-3:00 PM;,,,,,,,-73.979316,40.6611,,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-04-13T10:19:30Z,NY,2629150.0
428,1008194,Bartlett Station Farmers Market,http://www.bartlettstationfarmersmarket.org,https://www.facebook.com/bartlettmarket,BartSt_FarmMrkt,,,,2629 Bartlett Blvd,Bartlett,Shelby,Tennessee,38134,05/17/2014 to 09/27/2014,Sat: 7:00 AM-12:00 PM;,,,,,,,-89.872424,35.197448,Local government building grounds,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,2014-04-23T15:45:34Z,TN,59102.0
435,1000436,Bastrop 1832 Farmers Market,http://www.bastrop1832farmersmarket.org,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102,bastrop1832,,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/,,1302 Chestnut Street,Bastrop,Bastrop,Texas,78602,01/01/2016 to 12/31/2016,Sat: 10:00 AM-2:00 PM;,,,,,,,-97.312067,30.110719,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,2016-07-17T17:21:50Z,TX,16305.0
436,1005439,Batavia Farmers Market,http://www.downtownbatavia.com,,,,,,28 S.Waters St.,Batavia,Kane,Illinois,60510,June to October,Sat:8:00 AM - 12:00 PM;,,,,,,,-88.31044399999999,41.849249,Closed-off public street,N,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,2012-05-07T11:04:16Z,IL,26563.0
438,1001325,Bath County Farmers Market,,,,,,,2914 East Highway 60,Owingsville,Bath,Kentucky,40360,06/21/2013 to 10/31/2013,Tue: 8:00 AM-5:00 PM;Fri: 8:00 AM-5:00 PM;Sat: 8:00 AM-5:00 PM;,,,,,,,-83.720326,38.138877,Educational institution,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-18T14:32:42Z,KY,1567.0
441,1007305,Bath Winter And Summer Market,,,,,,,Water Front Park(summer) 150 Congress Ave (Winter),Bath,Sagadahoc,Maine,4530,May to October,Sat:8:30 am - 12:00 pm;,,,,,,,-69.8318,43.9141,Local government building grounds,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2012-01-19T10:40:37Z,ME,8317.0
443,1009051,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com/,https://www.facebook.com/pages/Battle-Creek-Farmers-Market-Association/103649874595,,,,,Corner of McCamly Street South and West Hamblin Avenue,Battle Creek,Calhoun,Michigan,49014,05/03/2014 to 10/29/2014,Wed: 9:00 AM-1:00 PM;Sat: 9:00 AM-1:00 PM;,,,,,,,-85.186948,42.319015,Local government building grounds,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,2014-03-31T18:52:33Z,MI,76803.0
448,1000057,Bay Ridge Greenmarket,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,,,3rd Ave & 95 St.,New York,Kings,New York,11209,06/01/2013 to 11/23/2013,Sat: 8:00 AM-3:00 PM;,,,,,,,-74.03210200000001,40.61695,Private business parking lot,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2013-07-24T11:19:21Z,NY,19354922.0
449,1005817,Bayberry Plaza Farmers Market,,,,,,,"Bayberry Plaza, Kinney lot, 7608 Oswego Rd",Liverpool,Onondaga,New York,13090,May to October,Wed:8:00 am - 5:00 pm;,,,,,,,-76.2254,43.1389,Private business parking lot,N,Y,N,N,N,-,N,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011-05-09T08:27:42Z,NY,2250.0
450,1016880,Bayfield Downtown Farmers Market,http://Bayfielddowntownfarmersmarket.org,,,,,,Mill Street at Joe Stephenson Park,Bayfield,La Plata,Colorado,81122,06/15/2017 to 10/20/2017,Thu: 5:00 AM-8:00 PM;,,,,,,,-107.602898,37.225578999999996,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,2017-03-14T22:29:45Z,CO,2968.0
455,1012004,Bayside Harvest Market,http://somosinc.org,Bayside Harvest Market,,,,,930 Main Street,Crisfield,Somerset,Maryland,21817,01/01/2016 to,,,,,,,,-75.861666,37.979131,,Y,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-06-09T16:06:24Z,MD,3435.0
461,1012753,Beach Baptist Farmers Market,http://www.41markets.com,www.facebook.com/beachbaptistfarmersmarket,,,,,130 Connecticut Street,Fort Myers Beach,Lee,Florida,33931,08/03/2016 to 04/26/2017,Wed: 9:00 AM-2:00 PM;,,,,,,,-81.930516,26.442505999999998,,Y,N,N,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,2016-08-02T18:13:47Z,FL,7077.0
462,1001852,Beaches Green Market,http://www.diglocalnetwork.com,https://www.facebook.com/pages/Beaches-Local-Food-Network/133107640044845,,,,,Jarboe Park @ A1A and Florida Blvd,Neptune Beach,Duval,Florida,32266,01/01/2016 to 12/31/2016,Sat: 2:00 PM-5:00 PM;,,,,,,,-81.397288,30.314978000000004,,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,2016-06-27T14:25:02Z,FL,7280.0
463,1006359,Beacon Farmers Market (summer),http://beaconfarmersmarket.com,https://www.facebook.com/Beacon-Farmers-Market-232116360132380/,beaconfarmermkt,,instagram: beaconfarmersmkt,instagram: beaconfarmersmkt,"Ferry Dock, Train Station Parking Lot",Beacon,Dutchess,New York,12508,04/24/2016 to 11/20/2016,Sun: 10:00 AM-3:00 PM;,,,,,,,-73.985119,41.504816,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,2016-03-21T15:38:03Z,NY,14289.0
464,1018391,Bean Blossom Farmers' Market,https://beanblossom.wordpress.com/bean-blossom-farmers-market/,https://www.facebook.com/beanblossomfarmersmarket,,,,,135 W St Rd 45,Morgantown,Brown,Indiana,46160,04/28/2017 to 10/06/2017,Fri: 4:00 PM-7:00 PM;,,,,,,,-86.25009200000001,39.266784,,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,Y,2017-06-26T08:53:38Z,IN,971.0
466,1018602,Beatrice Farmers' Market,http://www.mainstreetbeatrice.org/,https://www.facebook.com/BeatriceFarmersMarket/,,,,,801 Court Street,Beatrice,Gage,Nebraska,68310,05/18/2017 to 10/12/2017,Thu: 4:00 PM-6:30 PM;,,,,,,,-96.74383,40.265715,,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,2017-07-07T09:45:01Z,NE,12242.0
468,1001275,"Beaumont Hospital Royal Oak, Farmers Market",,,,,,,3601 West Thirteen Mile Rd.,Royal Oak,Oakland,Michigan,48073,06/02/2016 to 10/06/2016,Thu: 8:00 AM-2:00 PM;,,,,,,,-83.19199,42.5139,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,N,2016-06-30T15:09:55Z,MI,59112.0
472,1007999,Beaverdale Farmers Market,http://www.beaverdalefarmersmarket.org,https://www.facebook.com/BeaverdaleFarmFest,BeaverdaleFarm,,,,4133 Urbandale Avenue,Des Moines,Polk,Iowa,50310,06/07/2016 to 09/13/2016,Tue: 4:30 PM-7:30 PM;,,,,,,,-93.674728,41.620985100000006,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,5/7/2016 12:59:46 PM,IA,481222.0
473,1001403,Beaverton Farmers Market,http://www.beavertonfarmersmarket.com,https://www.facebook.com/pages/Beaverton-Farmers-Market/157043335073?ref=hl,,,,,Hall Blvd.,Beaverton,Washington,Oregon,97075,05/02/2015 to 09/24/2016,Sat: 8:00 AM-1:30 PM;,2015-10-03T00:00:00Z,Sat: 9:00 AM-1:30 PM;,02/01/2016 to 04/01/2016,Sat: 10:00 AM-1:30 PM;,,,-122.805002,45.484265,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,2016-07-07T17:12:14Z,OR,97514.0
474,1008103,Beaverton Farmers Market - Wednesday,http://www.beavertonfarmersmarket.com,https://www.facebook.com/pages/Beaverton-Farmers-Market/157043335073?ref=hl,,,,,Hall Blvd.,Beaverton,Washington,Oregon,97075,06/17/2015 to 08/26/2015,Wed: 3:00 AM-6:00 PM;,,,,,,,-122.805002,45.484265,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2016-07-07T17:01:43Z,OR,97514.0
476,1011041,Bedford Farmers Market,,www.facebook.com/BedfordFarmMarket,,,,,924 16th Street,Bedford,Lawrence,Indiana,47421,05/16/2015 to 10/31/2015,Sun: 8:00 AM-1:00 PM;,,,,,,,-86.483982,38.861548,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,4/16/2015 12:26:51 PM,IN,14845.0
477,1010175,Bedford Farmers Market,http://bedfordymca.org/BEDFORD%20FARMERS%20MARKET.htm,https://www.facebook.com/BedfordFarmersMarket/,,,,,Corner of Washington and Center streets,Bedford,Bedford,Virginia,24523,05/01/2016 to 10/01/2016,Tue: 3:00 PM-6:00 PM;Fri: 8:00 AM-1:30 PM;,,,,,,,-79.52521170000001,37.3337321,,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,2016-02-02T16:07:55Z,VA,7173.0
482,1018658,Beechmont Open Air Market,,https://www.facebook.com/beechmontopenairmarket/?ref=bookmarks,,,,,The corner of Wellington and Southern parkway,Louisville,Jefferson,Kentucky,40214,,Sat: 8:00 AM-12:00 PM;,,,,,,,-85.7676285,38.1841037,,Y,N,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,2017-07-13T10:45:30Z,KY,1011696.0
484,1006161,"Beets, Beats, And Eats Farmers Market",http://www.downtownortonville.org/bbe,https://www.facebook.com/beetsbeatseats,,,,,"Crossman Park, 395 Mill Street",Ortonville,Oakland,Michigan,48462,06/12/2015 to 09/04/2015,Fri: 6:00 PM-9:00 PM;,,,,,,,-83.443812,42.852734000000005,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2015-03-19T11:19:06Z,MI,1451.0
485,1005696,"Beginning May 11, 2011",,,,,,,506 W. Wood St. on Highway 24,Camp Point,Adams,Illinois,62320,January to December,Wed:3:00 pm - 6:00 pm;,,,,,,,-91.0753,40.0406,Private business parking lot,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,2011-04-19T16:20:51Z,IL,1103.0
486,1010607,Bel Air Farmers' Market,http://www.BelAirFarmersMarket.com,BelAir Farmers Market,belairfm,,instagram @belairfm,instagram @belairfm,2 South Bond Street,Bel Air,Harford,Maryland,21014,04/09/2016 to 11/12/2016,Sat: 7:00 AM-11:00 AM;,11/19/2016 to 12/17/2016,Sat: 10:00 AM-12:00 PM;,,,,,-76.350562,39.535321,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,2016-07-06T10:07:21Z,MD,10037.0
488,1011913,Belding Beatnik Bazaar,,https://www.facebook.com/Belding-Beatnik-Bazaar-813935875369495/,,,,,201 S Bridge Street,Belding,Ionia,Michigan,48809,06/11/2016 to 10/08/2016,Sat: 9:00 AM-1:00 PM;,,,,,,,-85.228826,43.096859,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-04-30T07:54:07Z,MI,5769.0
489,1004782,Belen Farmers' Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,https://www.facebook.com/pages/Belen-Farmers-Market/125777090774908,,,,,Anna Becker Park,Belen,Valencia,New Mexico,,06/13/2014 to 10/31/2014,Fri: 4:30 PM-7:00 PM;,,,,,,,-106.7752,34.66278,Other,Y,Y,N,Y,Y,-,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2014-05-20T17:56:32Z,NM,7089.0
491,1008797,Belfast Farmers' Market,http://www.belfastfarmersmarket.org,https://www.facebook.com/pages/Belfast-Farmers-Market,,,,,256 High St.,Belfast,Waldo,Maine,4915,05/02/2014 to 10/31/2014,Fri: 9:00 AM-1:00 PM;,11/07/2014 to 03/27/2015,Fri: 9:00 AM-1:00 PM;,,,,,-69.0139675,44.4292136,Private business parking lot,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,N,Y,N,N,2014-03-15T10:12:00Z,ME,3400.0
492,1004852,Belgrade Lions Farmers Market,,,,,,,Clarkin Park,Belgrade,Gallatin,Montana,59714,"June 30, 2011 to Oct. 13, 2011",Thu:4:00 pm - 7:00 pm;,,,,,,,-111.185,45.7732,Local government building grounds,N,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2011-05-14T08:41:56Z,MT,15975.0
498,1011051,Bellaire Farmers Market,,www.facebook.com/BellaireFarmersMarket,,,,,102 Maple Street,Bellaire,Antrim,Michigan,49615,05/27/2016 to 10/21/2016,Fri: 8:00 AM-12:00 PM;,,,,,,,-85.205265,44.974831,,Y,Y,N,Y,N,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,2016-06-27T13:17:02Z,MI,1067.0
499,1012629,Belle Plaine Farmers Market,,Belle Plaine IA Farmers Mkt,,,,,12th St and 9th Ave,Belle Plaine,Benton,Iowa,,07/01/2016 to 10/28/2016,Fri: 5:00 PM-7:00 PM;,,,,,,,-92.2749472,41.896304799999996,,Y,Y,N,Y,N,-,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,2016-07-14T23:50:34Z,IA,2441.0
501,1010227,Bellefonte De Farmers Market,http://bellefontefarmersmarket.com/,https://www.facebook.com/BellefonteFarmersMarket,,,,,912 Brandywine Boulevard,Bellefonte,New Castle,Delaware,19809,05/17/2014 to 09/13/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-75.499515,39.766661,Private business parking lot,Y,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,2014-05-23T23:00:07Z,DE,1171.0
503,1011902,Belleville Farmer's Market,http://bellevilleks.org,https://www.facebook.com/bellevillechambermainstreet/?ref=settings,,,,,1815 M St.,Belleville,Republic,Kansas,66935,05/28/2016 to 09/24/2016,Sat: 8:00 AM-11:00 AM;,,,,,,,-97.63102099999999,39.823532,,Y,N,N,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2016-04-27T16:01:02Z,KS,1895.0
506,1008875,Belleville Old Town Market,http://www.bellevillemainstreet.net,https://www.facebook.com/pages/Belleville-Old-Town-Market/156265797784556,,,,,"Intersection of West Main and ""1st"" Street",Belleville,St. Clair,Illinois,62220,05/04/2013 to 10/26/2013,Sat: 7:30 AM-12:00 PM;,,,,,,,-89.985586,38.513605,Local government building grounds,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2013-07-18T17:42:55Z,IL,41649.0
508,1002917,Bellevue Farmers Market,http://bellevuefarmersmarket.org,https://www.facebook.com/bellevueFM/,BellevueFarmMkt,,https://www.instagram.com/bellevuefarmersmrkt/,https://www.instagram.com/bellevuefarmersmrkt/,1717 Bellevue Way NE,Bellevue,King,Washington,98004,05/12/2016 to 10/27/2016,Thu: 3:00 PM-7:00 PM;,,,,,,,-122.20200000000001,47.626000000000005,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,2016-06-28T18:51:26Z,WA,144444.0
509,1001204,Bellevue Farmers Market,http://www.battlecreekfarmersmarket.com,,,,,,Main St and Mill St,Bellevue,Eaton,Michigan,49021,06/05/2014 to 09/25/2014,Thu: 3:00 PM-6:00 PM;,,,,,,,-85.018644,42.44585,Other,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-03-31T18:42:19Z,MI,1285.0
510,1010259,Bellevue Farmers Market,http://www.bellevuenebraskafarmersmarket.com,https://www.facebook.com/bellevuenebraskafarmersmarket,,,,,20th & Franklin,Bellevue,Sarpy,Nebraska,68005,05/31/2014 to 09/20/2014,Sat: 8:00 AM-12:00 PM;,,,,,,,-95.8936715,41.139604299999995,Local government building grounds,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,2014-05-30T20:34:14Z,NE,53424.0
512,1008140,Bellingham Farmers Market,http://www.bellinghamfarmers.org,https://www.facebook.com/pages/Bellingham-Farmers-Market/30710694970,BhamFarmersMkt,,,,1207 10th Street,Bellingham,Whatcom,Washington,98226,06/03/2014 to 09/30/2015,Wed: 12:00 PM-5:00 PM;,,,,,,,-122.46965700000001,48.75262,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,2015-04-01T18:49:39Z,WA,126015.0
513,1000940,Bellville Farmers Market,http://www.bellvilleohio.net,https://www.facebook.com/BellvilleFarmersMarket,,,,,142 Park Place,Bellville,Richland,Ohio,44813,05/18/2013 to 10/12/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-82.5116,40.6198,Other,N,N,N,N,N,-,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,2013-06-13T19:45:30Z,OH,1873.0
514,1009929,Belmar Fresh Market,http://www.coloradofreshmarkets.com/,https://www.facebook.com/pages/Colorado-Fresh-Markets/110945278932210,,,,,Wadsworth & Alameda,Lakewood,Jefferson,Colorado,,06/07/2014 to 09/27/2014,Sat: 9:00 AM-1:00 PM;,,,,,,,-105.08135520000002,39.7111007,Private business parking lot,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2014-06-25T21:44:21Z,CO,154958.0
